dt,yaw_cmd,yaw_vel,yaw_pos,pitch_cmd,pitch_vel,pitch_pos
1778337134.7148018,-0.3795318603515625,0.0,-15.205056190490723,-8.687944412231445,0.0,-133.76956176757812
1778337134.7547321,-0.3795318603515625,0.0,-15.205056190490723,-8.687944412231445,0.0,-133.76956176757812
1778337134.7918706,-0.5686169862747192,0.0,-15.205056190490723,-9.270177841186523,0.0,-133.76956176757812
1778337134.8237703,-1.3253586292266846,0.0,-15.205056190490723,-9.887036323547363,0.0,-133.76956176757812
1778337134.8550575,-1.7029874324798584,0.0,-15.205056190490723,-9.138541221618652,0.0,-133.76956176757812
1778337134.8933642,-2.079360246658325,0.0,-15.205056190490723,-7.7382049560546875,0.0,-133.76956176757812
1778337134.9238987,-2.266894578933716,0.0,-15.205056190490723,-6.822815895080566,0.0,-133.76956176757812
1778337134.9558406,-2.6402933597564697,0.0,-15.205056190490723,-4.642762660980225,0.0,-133.76956176757812
1778337134.9927502,-3.0109736919403076,0.0,-15.205056190490723,-2.129552125930786,0.0,-133.76956176757812
1778337135.0226996,-3.1951088905334473,0.0,-15.205056190490723,-0.8034358024597168,0.0,-133.76956176757812
1778337135.0537975,-3.5605950355529785,0.0,-15.205056190490723,1.8691825866699219,0.0,-133.76956176757812
1778337135.0923367,-3.5605950355529785,0.0,-15.205056190490723,1.8691825866699219,0.0,-133.76956176757812
1778337135.1240606,-4.10073709487915,0.0,-15.205056190490723,5.571920871734619,0.0,-133.76956176757812
1778337135.1566231,-4.454559803009033,0.0,-15.205056190490723,7.577432155609131,0.0,-133.76956176757812
1778337135.1917434,-4.802659034729004,0.0,-15.205056190490723,9.039217948913574,0.0,-133.76956176757812
1778337135.2222848,-4.974372863769531,0.0,-15.205056190490723,9.531286239624023,0.0,-133.76956176757812
1778337135.25454,-5.312751770019531,0.0,-15.205056190490723,9.99272632598877,0.0,-133.76956176757812
1778337135.293845,-5.312751770019531,0.0,-15.205056190490723,9.99272632598877,0.0,-133.76956176757812
1778337135.3287082,-5.4792656898498535,0.0,-15.205056190490723,9.95344066619873,0.0,-133.76956176757812
1778337135.3620284,-6.125733375549316,0.0,-15.205056190490723,8.046891212463379,0.0,-133.76956176757812
1778337135.3975148,-6.436171054840088,0.0,-15.205056190490723,6.173436641693115,0.0,-133.76956176757812
1778337135.4254286,-6.587932109832764,0.0,-15.205056190490723,5.0588507652282715,0.0,-133.76956176757812
1778337135.456704,-6.884174823760986,0.0,-15.205056190490723,2.5744965076446533,0.0,-133.76956176757812
1778337135.4913638,-7.170230388641357,0.0,-15.205056190490723,-0.09800747781991959,0.0,-133.76956176757812
1778337135.5226686,-7.309259414672852,0.0,-15.205056190490723,-1.4444420337677002,0.0,-133.76956176757812
1778337135.5540636,-7.578969955444336,0.0,-15.205056190490723,-4.035283088684082,0.0,-133.76956176757812
1778337135.591447,-7.8370890617370605,0.0,-15.205056190490723,-6.334049224853516,0.0,-133.76956176757812
1778337135.6219432,-7.961632251739502,0.0,-15.205056190490723,-7.320268154144287,0.0,-133.76956176757812
1778337135.654649,-8.201353073120117,0.0,-15.205056190490723,-8.875978469848633,0.0,-133.76956176757812
1778337135.691406,-8.201353073120117,0.04165670648217201,-15.117192268371582,-8.875978469848633,0.0,-133.76956176757812
1778337135.7226138,-8.536550521850586,-0.048923540860414505,-15.205056190490723,-9.973960876464844,0.0,-133.76956176757812
1778337135.7547362,-8.743026733398438,0.0,-15.205056190490723,-9.80260181427002,0.0,-133.76956176757812
1778337135.790806,-8.743026733398438,0.0,-15.205056190490723,-9.80260181427002,0.0,-133.76956176757812
1778337135.8225517,-9.026054382324219,0.04623457416892052,-15.117192268371582,-8.218622207641602,0.0,-133.76956176757812
1778337135.8549674,-9.196280479431152,-0.04888143390417099,-15.205056190490723,-6.389059066772461,0.0,-133.76956176757812
1778337135.892109,-9.351232528686523,0.0,-15.205056190490723,-4.089663505554199,0.0,-133.76956176757812
1778337135.9241648,-9.422850608825684,0.0,-15.205056190490723,-2.815269708633423,0.0,-133.76956176757812
1778337135.9564538,-9.55412483215332,0.0,-15.205056190490723,-0.13394823670387268,0.0,-133.76956176757812
1778337135.9916127,-9.66913890838623,0.0,-15.205056190490723,2.5587406158447266,0.0,-133.76956176757812
1778337136.0221636,-9.720437049865723,0.0,-15.205056190490723,3.847012519836426,0.0,-133.76956176757812
1778337136.0553615,-9.810406684875488,0.0,-15.205056190490723,6.188413619995117,0.0,-133.76956176757812
1778337136.0931413,-9.810406684875488,0.0,-15.205056190490723,6.188413619995117,0.0,-133.76956176757812
1778337136.1248763,-9.913223266601562,0.0,-15.205056190490723,8.801297187805176,0.0,-133.76956176757812
1778337136.1552083,-9.959936141967773,0.0,-15.205056190490723,9.754842758178711,0.0,-133.76956176757812
1778337136.1923752,-9.988897323608398,0.0,-15.205056190490723,9.986973762512207,0.0,-133.76956176757812
1778337136.2226524,-9.99665355682373,0.04894540086388588,-15.117192268371582,9.82459831237793,0.0,-133.76956176757812
1778337136.2550373,-9.998600006103516,0.0,-15.117192268371582,8.957234382629395,0.0,-133.76956176757812
1778337136.2919528,-9.982324600219727,0.0,-15.117192268371582,7.424566268920898,0.0,-133.76956176757812
1778337136.3244023,-9.96731185913086,0.0,-15.117192268371582,6.44224214553833,0.0,-133.76956176757812
1778337136.3561707,-9.923468589782715,-0.048912618309259415,-15.205056190490723,4.13638973236084,0.0,-133.76956176757812
1778337136.3939338,-9.861139297485352,0.0,-15.205056190490723,1.5213606357574463,0.0,-133.76956176757812
1778337136.431868,-9.861139297485352,0.0,-15.205056190490723,1.5213606357574463,0.0,-133.76956176757812
1778337136.4639637,-9.732895851135254,0.0,-15.205056190490723,-2.552854061126709,0.0,-133.76956176757812
1778337136.4962568,-9.624234199523926,0.0,-15.205056190490723,-5.074767589569092,0.0,-133.76956176757812
1778337136.5347986,-9.497086524963379,0.0,-15.205056190490723,-7.21884822845459,0.0,-133.76956176757812
1778337136.5720098,-9.497086524963379,0.0,-15.205056190490723,-7.21884822845459,0.0,-133.76956176757812
1778337136.6039157,-9.27190113067627,0.0,-15.205056190490723,-9.384859085083008,0.0,-133.76956176757812
1778337136.634779,-9.098991394042969,0.0,-15.205056190490723,-9.969660758972168,0.0,-133.76956176757812
1778337136.6734064,-8.908058166503906,0.0,-15.205056190490723,-9.80677318572998,0.0,-133.76956176757812
1778337136.703237,-8.805899620056152,0.0,-15.205056190490723,-9.446172714233398,0.0,-133.76956176757812
1778337136.7358053,-8.588354110717773,0.0,-15.205056190490723,-8.199779510498047,0.0,-133.76956176757812
1778337136.7728689,-8.35340690612793,0.0,-15.205056190490723,-6.335721015930176,0.0,-133.76956176757812
1778337136.803027,-8.22950553894043,0.0,-15.205056190490723,-5.214054107666016,0.0,-133.76956176757812
1778337136.835139,-7.969066143035889,0.0,-15.205056190490723,-2.6967012882232666,0.0,-133.76956176757812
1778337136.8721664,-7.692095756530762,0.0,-15.205056190490723,0.025533391162753105,0.0,-133.76956176757812
1778337136.9023564,-7.54754114151001,0.0,-15.205056190490723,1.3995321989059448,0.0,-133.76956176757812
1778337136.9349198,-7.246572017669678,0.0,-15.205056190490723,4.043368816375732,0.0,-133.76956176757812
1778337136.9718814,-6.930191993713379,0.0,-15.205056190490723,6.382710933685303,0.0,-133.76956176757812
1778337137.0025496,-6.766383647918701,0.0,-15.205056190490723,7.3813886642456055,0.0,-133.76956176757812
1778337137.034926,-6.4278693199157715,0.0,-15.205056190490723,8.941547393798828,0.0,-133.76956176757812
1778337137.0740907,-6.4278693199157715,0.0,-15.205056190490723,8.941547393798828,0.0,-133.76956176757812
1778337137.1116655,-6.253307819366455,0.0,-15.205056190490723,9.47304916381836,0.0,-133.76956176757812
1778337137.143675,-5.521487236022949,0.0,-15.205056190490723,9.743432998657227,0.0,-133.76956176757812
1778337137.1761537,-5.13657808303833,0.0,-15.205056190490723,8.757573127746582,0.0,-133.76956176757812
1778337137.2131214,-4.739932060241699,0.04164086654782295,-15.117192268371582,7.103975772857666,0.0,-133.76956176757812
1778337137.2450147,-4.537437438964844,-0.046237360686063766,-15.205056190490723,6.064071178436279,0.0,-133.76956176757812
1778337137.2774546,-4.124584197998047,0.0,-15.205056190490723,3.656761884689331,0.0,-133.76956176757812
1778337137.3126163,-3.701908826828003,0.0,-15.205056190490723,0.9687482714653015,0.0,-133.76956176757812
1778337137.342544,-3.4871439933776855,0.0,-15.205056190490723,-0.41685956716537476,0.0,-133.76956176757812
1778337137.3751674,-3.051290273666382,0.0,-15.205056190490723,-3.1386969089508057,0.0,-133.76956176757812
1778337137.4122417,-2.6077325344085693,0.0,-15.205056190490723,-5.621564865112305,0.0,-133.76956176757812
1778337137.444165,-2.3833444118499756,0.0,-15.205056190490723,-6.712637424468994,0.0,-133.76956176757812
1778337137.476625,-1.9299254417419434,0.0,-15.205056190490723,-8.48885440826416,0.0,-133.76956176757812
1778337137.5116005,-1.4711016416549683,0.0,-15.205056190490723,-9.613848686218262,0.0,-133.76956176757812
1778337137.542014,-1.2399636507034302,0.0,-15.205056190490723,-9.902595520019531,0.0,-133.76956176757812
1778337137.574759,-0.7748492360115051,0.0,-15.205056190490723,-9.904012680053711,0.0,-133.76956176757812
1778337137.6139343,-0.7748492360115051,0.0,-15.205056190490723,-9.904012680053711,0.0,-133.76956176757812
1778337137.65157,-0.5411226153373718,0.0,-15.205056190490723,-9.616332054138184,0.0,-133.76956176757812
1778337137.6832528,0.398608535528183,0.0,-15.205056190490723,-6.71001672744751,0.0,-133.76956176757812
1778337137.7158067,0.8695507645606995,0.0,-15.205056190490723,-4.409486770629883,0.0,-133.76956176757812
1778337137.7546656,1.3398023843765259,0.0,-15.205056190490723,-1.7666267156600952,0.0,-133.76956176757812
1778337137.791673,1.8082908391952515,0.0,-15.205056190490723,1.0144819021224976,0.0,-133.76956176757812
1778337137.8220744,2.0415360927581787,0.0,-15.205056190490723,2.3895623683929443,0.0,-133.76956176757812
1778337137.8546615,2.505347728729248,0.0,-15.205056190490723,4.975258827209473,0.0,-133.76956176757812
1778337137.893983,2.505347728729248,0.0,-15.205056190490723,4.975258827209473,0.0,-133.76956176757812
1778337137.9333618,2.73564076423645,0.0,-15.205056190490723,6.135354042053223,0.0,-133.76956176757812
1778337137.9743638,3.192317008972168,0.0,-15.205056190490723,8.076872825622559,0.0,-133.76956176757812
1778337138.01248,4.304794788360596,0.0,-15.205056190490723,9.975974082946777,0.0,-133.76956176757812
1778337138.0428574,4.5211873054504395,0.0,-15.205056190490723,9.781489372253418,0.0,-133.76956176757812
1778337138.0751495,4.946779251098633,0.0,-15.205056190490723,8.824501991271973,0.0,-133.76956176757812
1778337138.1119535,5.36188268661499,0.0,-15.205056190490723,7.177537441253662,0.0,-133.76956176757812
1778337138.1439254,5.565166473388672,0.0,-15.205056190490723,6.133337497711182,0.0,-133.76956176757812
1778337138.1761637,5.96253776550293,0.0,-15.205056190490723,3.7051563262939453,0.0,-133.76956176757812
1778337138.2116172,6.346777439117432,0.0,-15.205056190490723,0.9853633046150208,0.0,-133.76956176757812
1778337138.242526,6.533650875091553,0.0,-15.205056190490723,-0.41784074902534485,0.0,-133.76956176757812
1778337138.2747812,6.896274566650391,0.0,-15.205056190490723,-3.173175811767578,0.0,-133.76956176757812
1778337138.3133152,6.896274566650391,0.0,-15.205056190490723,-3.173175811767578,0.0,-133.76956176757812
1778337138.344795,7.410550594329834,0.0,-15.205056190490723,-6.778608798980713,0.0,-133.76956176757812
1778337138.3754046,7.732230186462402,0.0,-15.205056190490723,-8.554117202758789,0.0,-133.76956176757812
1778337138.4123304,8.035893440246582,0.0,-15.205056190490723,-9.656669616699219,0.0,-133.76956176757812
1778337138.4425192,8.180689811706543,0.0,-15.205056190490723,-9.925779342651367,0.0,-133.76956176757812
1778337138.4752197,8.45567512512207,0.0,-15.205056190490723,-9.872309684753418,0.0,-133.76956176757812
1778337138.5119233,8.710494995117188,0.0,-15.205056190490723,-9.0388822555542,0.0,-133.76956176757812
1778337138.5421317,8.830094337463379,0.0,-15.205056190490723,-8.34757137298584,0.0,-133.76956176757812
1778337138.5747123,9.05319881439209,0.0,-15.205056190490723,-6.483458995819092,0.0,-133.76956176757812
1778337138.6138618,9.05319881439209,0.0,-15.205056190490723,-6.483458995819092,0.0,-133.76956176757812
1778337138.6520162,9.156521797180176,0.0,-15.205056190490723,-5.347484111785889,0.0,-133.76956176757812
1778337138.6840146,9.51298999786377,0.0,-15.205056190490723,0.0098205441609025,0.0,-133.76956176757812
1778337138.7147994,9.656046867370605,0.0,-15.205056190490723,2.8001887798309326,0.0,-133.76956176757812
1778337138.7546437,9.656046867370605,0.0,-15.205056190490723,2.8001887798309326,0.0,-133.76956176757812
1778337138.7918353,9.718533515930176,0.04158215597271919,-15.117192268371582,4.125836372375488,0.0,-133.76956176757812
1778337138.823997,9.906783103942871,0.0,-15.117192268371582,8.368921279907227,0.0,-133.76956176757812
1778337138.8562458,9.963153839111328,-0.048839397728443146,-15.205056190490723,9.565592765808105,0.0,-133.76956176757812
1778337138.8933618,9.99388599395752,0.0,-15.205056190490723,9.99924373626709,0.0,-133.76956176757812
