dt,yaw_cmd,yaw_vel,yaw_pos,pitch_cmd,pitch_vel,pitch_pos
1778337357.199753,-7.047487735748291,0.0,-10.371085166931152,-2.4511168003082275,0.0,-113.37894439697266
1778337357.2371054,-6.609272480010986,0.0,-10.371085166931152,-5.1633477210998535,0.0,-113.37894439697266
1778337357.2671833,-6.380775451660156,0.0,-10.371085166931152,-6.366064071655273,0.0,-113.37894439697266
1778337357.299925,-5.905942440032959,0.0,-10.371085166931152,-8.334136009216309,0.0,-113.37894439697266
1778337357.3370728,-5.408652305603027,0.0,-10.371085166931152,-9.581818580627441,0.0,-113.37894439697266
1778337357.3674135,-5.152107238769531,0.0,-10.371085166931152,-9.898646354675293,0.0,-113.37894439697266
1778337357.3997521,-4.6243133544921875,0.0,-10.371085166931152,-9.883087158203125,0.0,-113.37894439697266
1778337357.4370203,-4.078440189361572,0.0,-10.371085166931152,-9.009774208068848,0.0,-113.37894439697266
1778337357.4673254,-3.7993171215057373,0.0,-10.371085166931152,-8.271965026855469,0.0,-113.37894439697266
1778337357.4997506,-3.2299280166625977,0.0,-10.371085166931152,-6.2735185623168945,0.0,-113.37894439697266
1778337357.5369556,-2.6473777294158936,0.0,-10.371085166931152,-3.7281312942504883,0.0,-113.37894439697266
1778337357.5672011,-2.3518199920654297,0.0,-10.371085166931152,-2.3179779052734375,0.0,-113.37894439697266
1778337357.5996966,-1.753479242324829,0.0,-10.371085166931152,0.6237886548042297,0.0,-113.37894439697266
1778337357.6368752,-1.1473358869552612,0.0,-10.371085166931152,3.5126450061798096,0.0,-113.37894439697266
1778337357.6672928,-0.8420367240905762,0.0,-10.371085166931152,4.857589244842529,0.0,-113.37894439697266
1778337357.6996741,-0.22840604186058044,0.0,-10.371085166931152,7.201155185699463,0.0,-113.37894439697266
1778337357.7368145,0.38734325766563416,0.0,-10.371085166931152,8.915987014770508,0.0,-113.37894439697266
1778337357.7736754,0.38734325766563416,0.0,-10.371085166931152,8.915987014770508,0.0,-113.37894439697266
1778337357.8079555,1.3098217248916626,0.0,-10.371085166931152,9.997048377990723,0.0,-113.37894439697266
1778337357.8403242,1.920596957206726,0.0,-10.371085166931152,9.62968635559082,0.0,-113.37894439697266
1778337357.877763,2.5252318382263184,0.0,-10.371085166931152,8.416654586791992,0.0,-113.37894439697266
1778337357.9079125,2.824503183364868,0.0,-10.371085166931152,7.523214817047119,0.0,-113.37894439697266
1778337357.9403176,3.4154720306396484,0.0,-10.371085166931152,5.260067462921143,0.0,-113.37894439697266
1778337357.9772944,3.9943771362304688,0.0,-10.371085166931152,2.5327186584472656,0.0,-113.37894439697266
1778337358.0077755,4.278574466705322,0.0,-10.371085166931152,1.0687869787216187,0.0,-113.37894439697266
1778337358.039178,4.835014343261719,0.0,-10.371085166931152,-1.898309588432312,0.0,-113.37894439697266
1778337358.0750353,4.835014343261719,0.0,-10.371085166931152,-1.898309588432312,0.0,-113.37894439697266
1778337358.1066725,5.635526180267334,0.0,-10.371085166931152,-5.959068298339844,0.0,-113.37894439697266
1778337358.1391392,6.1431989669799805,0.0,-10.371085166931152,-8.057024955749512,0.0,-113.37894439697266
1778337358.1771586,6.1431989669799805,0.0,-10.371085166931152,-8.057024955749512,0.0,-113.37894439697266
1778337358.2075331,6.860347270965576,0.0,-10.371085166931152,-9.827625274658203,0.0,-113.37894439697266
1778337358.2399168,7.305880546569824,0.0,-10.371085166931152,-9.93631649017334,0.0,-113.37894439697266
1778337358.2771213,7.723080158233643,0.0,-10.371085166931152,-9.163487434387207,0.0,-113.37894439697266
1778337358.3071887,7.920472621917725,0.0,-10.371085166931152,-8.464576721191406,0.0,-113.37894439697266
1778337358.3398895,8.29173469543457,0.0,-10.371085166931152,-6.518679618835449,0.0,-113.37894439697266
1778337358.3769257,8.63023853302002,0.0,-10.371085166931152,-3.9919281005859375,0.0,-113.37894439697266
1778337358.4073224,8.786709785461426,0.0,-10.371085166931152,-2.5792410373687744,0.0,-113.37894439697266
1778337358.4399662,9.073168754577637,0.0,-10.371085166931152,0.3876180350780487,0.0,-113.37894439697266
1778337358.4770272,9.3231782913208,0.0,-10.371085166931152,3.321415662765503,0.0,-113.37894439697266
1778337358.507403,9.434120178222656,0.0,-10.371085166931152,4.6933088302612305,0.0,-113.37894439697266
1778337358.53979,9.627172470092773,0.0,-10.371085166931152,7.093461990356445,0.0,-113.37894439697266
1778337358.577063,9.7809419631958,0.0,-10.371085166931152,8.860548973083496,0.0,-113.37894439697266
1778337358.6090398,9.842818260192871,0.0,-10.371085166931152,9.454329490661621,0.0,-113.37894439697266
